Unnamed: 0,text_bersih,preprocessing_result,polarity,subjectivity,sentimen,cluster
707,Halo admin maribelajarid  untuk program studi idependen cloud administrator apakah tidak ada grub telewams team nya Di akun kampus merdeka saya seharusnya ini sudah mulai kegiatan jadi buat laporan harian saya hari ini bagaimana Coba chat wa ga dibales,-1.1462781737642609,0.0,0.0,netral,1
17,Halo ka apa pendaftaran sudah ditutup ya Aku mau coba daftar barusan ga bisa ,-1.149948657807847,0.0,0.0,netral,1
87,Halo ka izin bertanya mengenai PIC kampus itu untuk keperluan apa ya  apakah untuk konfirmasi mengenai konversi sks ataukah hal lainnya,-1.153619141851433,0.0,0.0,netral,1
309,Halo kak admin klo yang udh daftar di bulan april harus daftar lagi kah atau gimana,-1.1572896258950192,0.0,0.0,netral,1
943,Halo kak azkhairyah perusahaan kami sudah terdaftar sebagai lembaga Pelatihan Kerja Teknologi Informasi dan Komunikasi Swasta di Indonesia ,-1.1609601099386053,0.0,0.0,netral,1
960,Halo kak saya sudah mendaftar di platform kampus merdeka tapi belum mendapatkan email untuk pretest Apakah kemungkinan saya tdk lulus administrasi ,-1.1646305939821913,0.0,0.0,netral,1
310,Halo kak Yang sebelumnya dapat email dan diminta menunggu itu gimana ya kak,-1.1683010780257774,0.0,0.0,netral,1
971,Halo kak maribelajarid izin bertanya kembali saya mendaftar di 2 posisi sebelumnya dan saya mendapatkan 2 email pretest  kemudian saya mengisi duaduanya akan tetapi ternyata link pretesnya masih sama Apakah tidak apaapa kak,-1.1719715620693636,0.0,0.0,netral,1
952,Halo kak untuk tahapan tes seleksinya ada apa saja ya ,-1.1756420461129495,0.0,0.0,netral,1
42,Halo kaka admin apakah semua orang dapat ikut walau belum bekerja,-1.1793125301565357,0.0,0.0,netral,1
725,Halo min apakah sudah ada info terkait pelaksanaan program studi independen jalur data analysts dan AI karena hari ini saya belum mendapat kiriman email terkait pelaksanaan program,-1.1829830142001216,0.0,0.0,netral,1
173,halo min izin bertanya untuk pengumuman setelah pretest kapan ya apakah nanti ada email lebih lanjut untuk pengumuman lolostidaknya Terima kasih,-1.1866534982437078,0.0,0.0,netral,1
54,Halo min maribelajarid  minta tolong cek dm ya saya menerima email undangan on boarding dan akun microsoft 365 dengan jalur lain bukan yg saya daftar sebelumnya terimakasih,-1.190323982287294,0.0,0.0,netral,1
50,Halo min tolong cek dm ya,-1.19399446633088,0.0,0.0,netral,1
53,Halo min tolong cek dm yaa Terima kasih,-1.197664950374466,0.0,0.0,netral,1
125,Halo selamat sore bapakibu Perkenalkan saya Salsabilla Putri Arista Member Mari Belajar bersama Microsoft MSIB Angkatan 1 Kampus Merdeka Izin bertanya terkait sertifikat MariBelajar Angkatan 1 tidak bisa diakses Lalu Bagaiamana cara untuk download sertifikatnya bapakibu Terimakasih ,-1.2013354344180522,0.0,0.0,netral,1
365,hamdalahh ga sambat lg wkwk,-1.2050059184616382,0.0,0.0,netral,1
574,hanahan13 aduh aduh gimana ya wkwk,-1.2086764025052243,0.0,0.0,netral,1
611,hanamhasan cuan cuan cuan ,-1.2123468865488105,0.0,0.0,netral,1
379,hanifaandika bisa aja ibuuu,-1.2160173705923965,0.0,0.0,netral,1
492,harianingrumpuji siap ji,-1.2196878546359826,0.0,0.0,netral,1
819,harisfadh20 ahahaha amin kita sukses dengan cara kita sendiri ,-1.2233583386795688,0.0,0.0,netral,1
817,harisfadh20 Wahhh Tutor Zenius ,-1.2270288227231547,0.0,0.0,netral,1
284,hasanah14901 hi dear pengumuman penerimaan melalui platform kampus merdeka pada tanggal 411 Februari 2023 Mohon cek akun secara berkala,-1.2306993067667409,0.0,0.0,netral,1
448,Hee panglipuran,-1.2343697908103268,0.0,0.0,netral,1
546,Heh nat,-1.238040274853913,0.0,0.0,netral,1
1017,hendrynm amiin ,-1.2417107588974992,0.0,0.0,netral,1
404,Hey lovely We were scrolling through and think youre absolutely gorgeous  Dm us wed love to collab,-1.245381242941085,0.5666666666666667,0.75,positif,1
576,Heyy,-1.2490517269846713,0.0,0.0,netral,1
695,"Hi admin
Saya sedih dan kecewa dengan adanya pengurangan kuota ini Saya sudah menolak tawaran lain dan sudah mengisi krs
Aku harap pengumuman ini dibatalkan dan menggunakan kembali rencana awal 
Terima kasih",-1.2527222110282574,0.0,0.0,netral,1
130,Hi anonimusiid  dan nandariziq saat ini kamu dapat mencoba kembali untuk unggah berkas yang di maksud Apabila masih belum bisa mohon dm kami untuk  nama lengkap Anda Terimakasih ,-1.2563926950718434,0.0,0.0,netral,1
55,Hi kak bisa diabaikan email sebelumnya ya dan email yang sesuai dg jalur pembelajaran yang kakak pilih telah kami kirimkanterima kasih,-1.2600631791154295,0.0,0.0,netral,1
732,Hi kak adhi3515 mohon maaf atas ketidak nyamanannya Apabila tidak masuk pada kotak masuk email tim kami juga mengirimkan via whatsapp Mohon untuk dapat diperiksa ya kak Terima kasih ,-1.2637336631590157,0.0,0.0,netral,1
59,Hi kak Boleh pembimbing namun disarankan dpt diisi dg pic kampus,-1.2674041472026016,0.0,0.0,netral,1
964,Hi kak dhiyzip mohon ditunggu ya kak,-1.2710746312461878,0.0,0.0,netral,1
5,Hi kak irvanm diperbolehkan,-1.274745115289774,0.0,0.0,netral,1
1,Hi kak rizkymutiara86 benar akun maribelajar sudah kami non aktifkan beberapa waktu yang lalu,-1.27841559933336,0.0,0.0,netral,1
268,hi kak aku udah ampe tahap pretest dan validasi apakah stlh itu ada tahap konfirmasi lolos pretest melalui email atau lgsng seleksi di platform ,-1.282086083376946,0.0,0.0,netral,1
987,Hi kak utk tahapan seleksinya meliputi seleksi administrasi  dilanjutkan dengan pretest pengetahuan dasar dan sejumlah pernyataan mengenai softskill and plan for future  pengumuman Untuk jadwalnya belum ada kak namun prinsipnya pelaksanaannya hampir sama persis dg perkuliahan ada UTS dan UAS mengingat program ini dapat mnggantikan aktivitas perkuliahan selama satu semester dan dapat dikonversi menjadi 20 sks Terima kasih,-1.285756567420532,0.0,0.125,netral,1
631,hijrahtzamzah daripada kelupaan bang wkwk,-1.2894270514641182,0.0,0.0,netral,1
217,hinaell dm ya ka,-1.2930975355077043,0.0,0.0,netral,1
361,hinaell luv yaa,-1.2967680195512903,0.0,0.0,netral,1
800,hompanjaitan idodaa le,-1.3004385035948764,0.0,0.0,netral,1
1003,Hooh itu aku ,-1.3041089876384626,0.0,0.0,netral,1
989,huntstd hi dear apabila masih ada matkul yang wajib di ambil diperbolehkan Dengan catatan masih ada sks untuk dikonversi ,-1.3077794716820486,0.0,0.0,netral,1
413,hutagalungpiki bener2 ye piki,-1.3114499557256347,0.0,0.0,netral,1
691,hyhaaan sama kita kak ,-1.3151204397692209,0.0,0.0,netral,1
606,ibukkos lalel menclok nang lel,-1.3187909238128068,0.0,0.0,netral,1
331,Ididiidid congratulations hahaha,-1.322461407856393,0.2,0.4,positif,1
381,Idiw kewrennnnnnnnn,-1.3261318918999792,0.0,0.0,netral,1
447,Ihiyyy Semangat Bu guru3,-1.329802375943565,0.0,0.0,netral,1
705,Ijin bertanya kan kemarin tanggal 9 sudah mengisi LoA dan survey kebhinekaan Lalu untuk pengumuman selanjutnya apakah sudah ada,-1.3334728599871513,0.0,0.0,netral,1
336,ikbalghajali10 ,-1.3371433440307374,0.0,0.0,netral,1
340,ikbalghajali10 besok ajalah,-1.3408138280743234,0.0,0.0,netral,1
198,ikhasawitri dm kaa,-1.3444843121179095,0.0,0.0,netral,1
157,ikhwanzbkhi lolos bang,-1.3481547961614955,0.0,0.0,netral,1
159,ikhwanzbkhi microsoft platform developer,-1.3518252802050816,0.0,0.0,netral,1
625,iku drijine lope lope nk sopo mas cop,-1.3554957642486678,0.0,0.0,netral,1
636,Im so proud of u ,-1.3591662482922537,0.8,1.0,positif,1
560,imadsukmawati7 siap bulik ,-1.36283673233584,0.0,0.0,netral,1
436,imahmakatita alo cikguu,-1.366507216379426,0.0,0.0,netral,1
220,imursun boleh kak,-1.370177700423012,0.0,0.0,netral,1
739,Incess,-1.3738481844665982,0.0,0.0,netral,1
686,inesuci10 terimakasih infony,-1.3775186685101843,0.0,0.0,netral,1
713,Sama hari ini juga belum ada info di email padahal harus nya hari ini sudah mulai di data analytic,-1.3811891525537703,0.0,0.0,netral,1
689,Info selanjutnya buat yg lolos gimana ya kakk,-1.3848596365973564,0.0,0.0,netral,1
364,Infoo dek,-1.3885301206409426,0.0,0.0,netral,1
736,infopelatihangratis silakan kak ,-1.3922006046845286,0.0,0.0,netral,1
924,Jadi inget im ready promotion nya Spongebob,-1.3958710887281147,0.2,0.5,positif,1
320,inpo magang merdeka kak,-1.3995415727717007,0.0,0.0,netral,1
400,Inspiringg polll ,-1.4032120568152868,0.0,0.0,netral,1
168,intananggi15 aku udah lolos kak,-1.406882540858873,0.0,0.0,netral,1
338,ipatfatmawatii makaasiii Ipaat,-1.410553024902459,0.0,0.0,netral,1
896,iqbalridho webinar mahal se jadie,-1.414223508946045,0.0,0.0,netral,1
1015,iranandasyah makasih wulan ,-1.4178939929896313,0.0,0.0,netral,1
346,Masa iyo,-1.4215644770332172,0.0,0.0,netral,1
972,Izin bertanya admin saya dpt email pretest 2x dengan posisi yg sama apakah harus dikerjakan 22nya atau hanya salah satunya,-1.4252349610768034,0.0,0.0,netral,1
200,izin bertanya kalau konversi mata kuliah itu bisa dilakukan kalau program studi independen sudah selesai atau bisa sambil berjalan ya,-1.4289054451203895,0.0,0.0,netral,1
978,izin bertanya min saya sudah daftar tp sampai sekarang masih tidak ada email untuk test atau apa pun itu sedangkan sudah mau survei kebhinekaan,-1.4325759291639755,0.0,0.0,netral,1
93,Izin bertanya min saya sudah mengikuti pretest dari hari selasa tetapi sampek hari jumat ini blom dapat notifikasi lagi ya mohon pencerahan nya min,-1.4362464132075616,0.0,0.0,netral,1
92,Izin bertanya min seminggu berapa kali kelas ya,-1.4399168972511478,0.0,0.0,netral,1
94,Izin bertanya min apakah belum ada pengumuman hasil kelulusan yah min Terimakasih sebelumnya,-1.4435873812947337,0.0,0.0,netral,1
149,izin tanya min untuk jadwal pembelajarannya bagaimana ya ,-1.44725786533832,0.0,0.0,netral,1
735,Izin kami share kk,-1.4509283493819058,0.0,0.0,netral,1
195,Jadwal untuk pembelajarannya apakah akan diberitahukan sebelum kelas d mulai kak,-1.454598833425492,0.0,0.0,netral,1
20,Jadwal pembelajarannya jambrpa aja ya min,-1.4582693174690782,0.0,0.0,netral,1
69,Untuk jadwal hariannya bisa di lihat dimana ya min,-1.4619398015126641,0.0,0.0,netral,1
70,jadwal kelasnya pagimalam ya min maribelajarid,-1.4656102855562503,0.0,0.0,netral,1
610,jafaralf bang tips biar gak wuning,-1.4692807695998364,0.0,0.0,netral,1
953,Hari dan jam belajarnya bagaimana ya kak,-1.4729512536434224,0.0,0.0,netral,1
52,Jam kerja ya Min Sayang sekali Ada relaynya di youtube ga,-1.4766217376870086,0.0,0.0,netral,1
438,Jan ndak umum ,-1.4802922217305947,0.0,0.0,netral,1
803,jelitahtst ,-1.4839627057741807,0.0,0.0,netral,1
938,jennieclr22 Thank you ,-1.4876331898177668,0.0,0.0,netral,1
176,jeslwln kakak sudah pengumuman ya,-1.491303673861353,0.0,0.0,netral,1
534,aku jg ka ,-1.494974157904939,0.0,0.0,netral,1
494,jodyirwn wkwk siapa tu muhammadirham99 iko jod,-1.498644641948525,0.0,0.0,netral,1
1006,jofiaal  terbang bareng kuy,-1.502315125992111,0.0,0.0,netral,1
867,joos,-1.5059856100356972,0.0,0.0,netral,1
477,Josss vet ,-1.5096560940792834,0.0,0.0,netral,1
155,jrbjrb658 lolos ga kak,-1.5133265781228693,0.0,0.0,netral,1
7,jrmatheos gratis kak ,-1.5169970621664555,0.0,0.0,netral,1
174,justninn halo kakk boleh tau surat rekomendasi yg diminta itu formatnya gimana ya saya juga udah dapet email permintaan surkom cuma ngga ngerti apa bedanya dg surkom pas daftar ,-1.5206675462100416,0.0,0.0,netral,1
177,justninn oh okeokeee makasih kak,-1.5243380302536276,0.0,0.0,netral,1
936,jutiiwaa Thank you ,-1.5280085142972137,0.0,0.0,netral,1
769,Yg di belakang siapa ka,-1.5316789983408,0.0,0.0,netral,1
258,Ka mau bertanya apakah jika tidak lulus berkas spjtm maka kelulusan akan berpengaruh,-1.5353494823843858,0.0,0.0,netral,1
257,ka maribelajarid  kalau sudah ikut pre test tetapi ingin daftar di posisi lain apakah bisa ,-1.539019966427972,0.0,0.0,netral,1
117,ka udh ikutan pretestnya ,-1.5426904504715582,0.0,0.0,netral,1
345,Apa kabar re,-1.5463609345151441,0.0,0.0,netral,1
765,Kacaww,-1.5500314185587303,0.0,0.0,netral,1
66,Kak saya sudah mendaftar 4 hari yang lalu tapi statusnya masih sudah daftar kak,-1.5537019026023162,0.0,0.0,netral,1
263,Kak kalau yg belum mendapatkan email pre test apakah dinyatakan tidak lolos ,-1.5573723866459024,0.0,0.0,netral,1
289,Kak izin tanya kalau tidak ke terima keterangan di platformnya diproses  akan berubah tidak ya maribelajarid,-1.5610428706894885,0.0,0.0,netral,1
37,Kak mau tanya kalo ICT itu spesifikasi laptopnya bagaimana ya kak Soalnya punya saya yang model lama,-1.5647133547330745,0.0,0.0,netral,1
35,Kak mau tanya kalo ICT itu spesifikasi laptopnya bagaimana ya kak Soalnya punya saya yang model lama,-1.5647133547330745,0.0,0.0,netral,1
991,Kak apakah ada perpanjangan pendaftaran,-1.5683838387766607,0.0,0.0,netral,1
120,Kak apakah nanti ada kepastian info  untuk yg keterima atau tidak setelah ikut pretest,-1.5720543228202468,0.0,0.0,netral,1
731,Bisa kak samerdantasinulingga  analisis kualitatif dengan power BI dapat menggunakan text analysts dan pengukuran feedback dari tamu dapat menggunakan sentiment analysis di power BI contohnya pengukuran feedback positif atau negatif Untuk pembelajaran lebih jelasnya yuk daftar dan ikuti webinar Analisis data dengan Power Bi  Kami tunggu kehadirannya kak,-1.5757248068638328,0.0,0.0,netral,1
760,Kak buat studi independen batch 4 skrg buka gak ya ,-1.579395290907419,0.0,0.0,netral,1
726,kak apakah tidak ada Twibbon Selebrasi MBKM CYCLE 3 SIB yah spt mitra lain,-1.583065774951005,0.0,0.0,netral,1
238,kakaibl hihi timaaci ,-1.586736258994591,0.0,0.0,netral,1
792,Kalo dapat gopaynya bagi aku ya suryasihite99,-1.5904067430381772,0.0,0.0,netral,1
371,kalo itu tetep mba,-1.5940772270817634,0.0,0.0,netral,1
172,Kalo udah dinyatakan lolos maribelajar di web kampus merdeka itu ga akan ada seleksi lagi kan,-1.5977477111253493,0.0,0.0,netral,1
416,kameriaeta makasih sayang,-1.6014181951689355,0.0,0.0,netral,1
36,kaxjyone yuk up yuk,-1.6050886792125214,0.0,0.0,netral,1
905,Kelas betulll,-1.6087591632561076,0.0,0.0,netral,1
226,Kereeen ,-1.6124296472996937,0.0,0.0,netral,1
823,Kereeen semangat Tia ,-1.6161001313432797,0.0,0.0,netral,1
533,Kereenn bgt alig,-1.6197706153868658,0.0,0.0,netral,1
523,kereennn,-1.623441099430452,0.0,0.0,netral,1
885,KEREENNN  mana kmrn yg bilamg alma gabakal sukses eh ,-1.627111583474038,0.0,0.0,netral,1
785,Keren,-1.6307820675176241,0.0,0.0,netral,1
313,keren,-1.6307820675176241,0.0,0.0,netral,1
790,Keren abiss jo,-1.6344525515612103,0.0,0.0,netral,1
882,keren banget bocil satu inii,-1.6381230356047962,0.0,0.0,netral,1
937,Keren banget dah kawan aku,-1.6417935196483824,0.0,0.0,netral,1
414,Keren banget kakak,-1.6454640036919685,0.0,0.0,netral,1
984,wah keren banget aku jadi pengen daftar lagi deh,-1.6491344877355545,0.0,0.0,netral,1
424,Keren bgt,-1.6528049717791407,0.0,0.0,netral,1
596,Keren bgt,-1.6528049717791407,0.0,0.0,netral,1
245,keren bgt kak ramaaa,-1.6564754558227268,0.0,0.0,netral,1
553,Keren  jngn lupa bagi ilmu ke adik kelas nya,-1.6601459398663128,0.0,0.0,netral,1
321,keren kak,-1.663816423909899,0.0,0.0,netral,1
787,Keren kalii,-1.6674869079534849,0.0,0.0,netral,1
556,Keren mas hafidtetap semangat ya,-1.671157391997071,0.0,0.0,netral,1
348,Keren pisan ,-1.6748278760406572,0.0,0.0,netral,1
139,Keren selamat untuk para pemenang,-1.6784983600842431,0.0,0.0,netral,1
741,KEREN SEMANGAT INTANNNN,-1.6821688441278293,0.0,0.0,netral,1
913,Keren shim ,-1.6858393281714155,0.0,0.0,netral,1
551,kerenkezia12 sama sama mba sukses selalu juga buat mba keren ,-1.6895098122150014,0.0,0.0,netral,1
657,kerenkezia12 siapp kak kembali kasih kak Keren,-1.6931802962585876,0.0,0.0,netral,1
820,Kerennn,-1.6968507803021737,0.0,0.0,netral,1
935,Kerennnnn bossssthh,-1.7005212643457597,0.0,0.0,netral,1
775,kesayangannmuuuuu setengah buat kamu,-1.7041917483893458,0.0,0.0,netral,1
884,kewrenn maksimal,-1.707862232432932,0.0,0.0,netral,1
234,Keyennnn banget ,-1.711532716476518,0.0,0.0,netral,1
440,keziatimbalo weehh sist kezia Semangat jg SI nya sist,-1.715203200520104,0.0,0.0,netral,1
907,khaiihsan suttttt,-1.71887368456369,0.0,0.0,netral,1
266,ini khusus mahasiswa ya,-1.7225441686072762,0.0,0.0,netral,1
425,kijang satu lari,-1.7262146526508624,0.0,0.0,netral,1
526,kikiarifai stay tune bang,-1.7298851366944483,0.0,0.0,netral,1
244,Kk  Rama ini Rafa sekarang  tinggal di mana k,-1.7335556207380345,0.0,0.0,netral,1
565,Lanjut ke komen maafken caption yang sangat panjang lebar kali tinggi ini,-1.7372261047816207,0.0,0.0,netral,1
169,Kpn ad lagi,-1.7408965888252066,0.0,0.0,netral,1
506,kristissanti ikut gak mbakk,-1.7445670728687928,0.0,0.0,netral,1
550,Kuereenn ee  Bagi ilmu ,-1.748237556912379,0.0,0.0,netral,1
408,kok kurus,-1.7519080409559649,0.0,0.0,netral,1
83,kvnhi95 hi kak terkait permasalahan ini bisa langsng menghubungi kampus merdeka via tawkto pop up chat yang ada di platform ya sembari kami akan sampaikan permasalahan ini ke kampus merdeka Thanks,-1.755578524999551,0.2,0.2,positif,1
555,Kyaa keren mas havid ,-1.7592490090431372,0.0,0.0,netral,1
742,lailrdhzf MAKASIHHH LAIL AKU SELALU SEMANGAT HEHEHE,-1.7629194930867231,0.0,0.0,netral,1
603,Laler menclok neng rel,-1.7665899771303093,0.0,0.0,netral,1
18,Apakah untuk learning track Intelligence Cloud Track materinya sama dengan Data  AI di Batch 1 Atau yg batch 2 ini lebih advance,-0.052473928775607574,0.0,0.0,netral,2
22,Untuk learning track modern educator track apakah harus memiliki laptop dengan spesifikasi tertentu,-0.048803444732021486,0.2,0.3,positif,2
941,Apakah lembaga ini sudah terdaftar pemerintah,-0.045132960688435406,0.0,0.0,netral,2
646,lemniscatic wkwkwk u ga mau ketemu i kak v,-0.04146247664484932,0.0,0.0,netral,2
668,leorizky19 maaf kak lew ini hasil jerih payah saya dan tim,-0.03779199260126324,0.0,0.0,netral,2
521,Like balik ya kak,-0.03412150855767715,0.0,0.0,netral,2
834,lindaarrsportof Aamiin Makasih Sukses terus ya ndaichuu,-0.030451024514091065,0.0,0.0,netral,2
297,Ada yang lolos tapi blm ada informasi lagi lewat email,-0.02678054047050498,0.0,0.0,netral,2
299,Ini yang lolos untuk komunikasi hanya melalui Microsoft Teams saja ya Apa ada grup watele begitu mungkin,-0.023110056426918893,0.0,0.0,netral,2
293,yg lolos program SIB udah ada yang masuk grup belum,-0.01943957238333281,0.0,0.0,netral,2
770,looting teroz,-0.015769088339746724,0.0,0.0,netral,2
577,lov u bestie,-0.01209860429616064,0.0,0.0,netral,2
349,Love banyak banyak buat rizkaaa makasihh banyakkkk ,-0.008428120252574554,0.5,0.6,positif,2
933,lovermangasejati bukan orang padang cuma kuliah,-0.00475763620898847,0.0,0.0,netral,2
362,Akhirnya lulus yaa gais wkwk,-0.0010871521654023846,0.0,0.0,netral,2
270,lutfiahans pengumuman melalui platform kampus merdeka kak,-0.11120167347298493,0.0,0.0,netral,2
878,maamaddd aman,-0.10753118942939885,0.0,0.0,netral,2
973,mac osx monterey aman ya kak ikut ini,-0.10386070538581277,0.0,0.0,netral,2
467,macchiatong Makasiih kak wkwkwk,-0.10019022134222667,0.0,0.0,netral,2
915,Madep simamang,-0.09651973729864059,0.0,0.0,netral,2
473,maghfirahhan Alhamdulillah samaan kan fir ,-0.09284925325505451,0.0,0.0,netral,2
377,maghfirahhan klo ini bingung mau tag siapa,-0.08917876921146842,0.0,0.0,netral,2
597,mahaningwijaya Aamiin Begitupun Ibu dan keluarga,-0.08550828516788234,0.0,0.0,netral,2
4,Untuk Mahasiswa apakah boleh ikut,-0.08183780112429626,0.0,0.0,netral,2
633,Kalau makan pisang goreng tapi panas apa bunyinya gehang goheng atau  gehaaamg ghoheng bener gitu gak sih konsepnya ,-0.07816731708071017,0.0,0.0,netral,2
656,MAKASIH YAA EKO,-0.07449683303712408,0.0,0.0,netral,2
359,Makasiii buat 5 bulan inii kaaa ,-0.070826348993538,0.0,0.0,netral,2
249,mamammamamat gass semua program pokoke,-0.06715586494995192,0.0,0.0,netral,2
637,mandaroo12 ,-0.06348538090636582,0.0,0.0,netral,2
484,mangat jod,-0.05981489686277974,0.0,0.0,netral,2
507,mangatsee kakak,-0.05614441281919366,0.0,0.0,netral,2
327,mangatt tarisaa,0.0025833318781837006,0.0,0.0,netral,2
405,mangstabb,0.006253815921769786,0.0,0.0,netral,2
598,Mangsteup wii,0.009924299965355871,0.0,0.0,netral,2
518,Mantaap kereen,0.013594784008941955,0.0,0.0,netral,2
899,Mantab Sukses terus broo,0.01726526805252804,0.0,0.0,netral,2
223,Wah mantab Baru tau,0.020935752096114126,0.0,0.0,netral,2
649,Mantap ,0.02460623613970021,0.0,0.0,netral,2
850,Mantap,0.02460623613970021,0.0,0.0,netral,2
788,Mantap,0.02460623613970021,0.0,0.0,netral,2
437,Mantap bro Yudha semngat yo bro,0.028276720183286294,0.0,0.0,netral,2
503,Mantap cici,0.03194720422687238,0.0,0.0,netral,2
650,Mantap pak Eko ,0.03561768827045846,0.0,0.0,netral,2
562,Mantap kii,0.03928817231404455,0.0,0.0,netral,2
420,Mantap mantap keren,0.04295865635763064,0.0,0.0,netral,2
998,Mantap mas ,0.04662914040121672,0.0,0.0,netral,2
554,Mantap mas sukses selalu mas havidza,0.05029962444480281,0.0,0.0,netral,2
600,mantap msibnya di micosoft,0.05397010848838889,0.0,0.0,netral,2
426,Mantap ngko lek bayaran traktiran yud,0.057640592531974975,0.0,0.0,netral,2
910,Mantap om bos,0.06131107657556106,0.0,0.0,netral,2
140,mantapp,0.06498156061914714,0.0,0.0,netral,2
369,mantapp jolszzz,0.06865204466273322,0.0,0.0,netral,2
427,Mantapp keren banget temenku niiih,0.07232252870631932,0.0,0.0,netral,2
531,Mantappps,0.0759930127499054,0.0,0.0,netral,2
318,Manteb,0.07966349679349148,0.0,0.0,netral,2
423,Mantep banget semangat lurr,0.08333398083707758,0.0,0.0,netral,2
768,Mari Kita belajar ,0.08700446488066366,0.0,0.0,netral,2
923,maribelajar,0.09067494892424974,0.0,0.0,netral,2
919,maribelajar,0.09067494892424974,0.0,0.0,netral,2
673,Maribelajar buka studi independen lagi ga min Nunggu bgt nih buat SI nya Soalnya udh tgl segini blm buka track yg aku harepin  maribelajarid,0.09434543296783582,0.0,0.0,netral,2
708,Ini maribelajar kok ga ada respon lari dari tanggung jawab apa gimana sih Kalau ga niat ikut program kampusmerdeka mending gausah join dari awal Kasian loh ini mahasiswa digantungin,0.09801591701142191,0.0,0.0,netral,2
67,maribelajarid admin link untuk pre test saya untuk MSIB cycle 3 tidak bisa dibuka apakah bisa minta link baru,0.101686401055008,0.0,0.0,netral,2
982,maribelajarid admin tolong baca dm ,0.10535688509859407,0.0,0.0,netral,2
763,maribelajarid astagfirullah  batesnya 8 Januari loh min dibalas nya 16 Januari ,0.10902736914218017,0.0,0.0,netral,2
64,maribelajarid saya bach2 ikut intteligence cloud kalau misal nya mau ikut tentang cloud lagi saya ambil program yang mana yya kak soal nya beda program kak,0.11269785318576625,0.0,0.0,netral,2
734,maribelajarid bagus wa saja biar intens dan betul betul website webiste tak jelas Ada wa nya,0.11636833722935233,0.0,0.0,netral,2
2,maribelajarid baiklah lalu untuk file2 yang kami simpan di situ bagaimana ya min masih ada sertif yamg belum terunduh soalnya tidak ada pemberitahuan akan di nonaktifkan apakah bisa di bantu,0.12003882127293843,0.0,0.0,netral,2
58,maribelajarid kalau untuk bbrp kolom data PIC Kampus di form pengumpulan dokumen adminstratif itu Koordinator MBKM Universitas ya min atau boleh dosen pembimbing MBKM Terimakasih,0.1237093053165245,0.0,0.0,netral,2
296,maribelajarid cek dm ka,0.1273797893601106,0.0,0.0,netral,2
61,maribelajarid  hi kak mau bertanya lg kmrn saya tidak bisa mengisi angka 0 pada kolom no hp PIC kampus di form maribelajar utk pengumpulan sptjm dan surat rekomendasi skrg saya cb lg ttp tdk bs itu gpp ya kak tanpa angka 0 terimakasih,0.13105027340369668,0.0,0.0,netral,2
145,maribelajarid  jadi bisa gunakan ijazah sma ya untuk daftar,0.13472075744728276,0.0,0.0,netral,2
39,maribelajarid untuk yg IWT sama juga kah min minimal 2019 Jawab yaa besok hari terakhir untuk terima apa enggak program nya,0.13839124149086884,-0.1,0.6,negatif,2
308,maribelajarid Sudah ada kak terima kasih ,0.14206172553445492,0.0,0.0,netral,2
312,maribelajarid baik kak Terima kasih kak,0.145732209578041,0.0,0.0,netral,2
84,maribelajarid Baik Kak terimakasih,0.1494026936216271,0.0,0.0,netral,2
60,maribelajarid baik kak terimakasih infonya,0.1530731776652132,0.0,0.0,netral,2
970,maribelajarid baik kak terimakasih kembali atas informasinya ,0.15674366170879928,0.0,0.0,netral,2
15,maribelajarid kak pengumuman nya kapan ya kak Apakah ada tes nya ya setelaj mendaftar,0.16041414575238536,0.0,0.0,netral,2
255,maribelajarid untuk kelanjutan seleksi tes berikutnya gimana min Karena ada beberapa temen saya yg blom dapet email tes,0.16408462979597144,0.0,0.0,netral,2
290,maribelajarid maaf kak bisa cek dm lagi,0.16775511383955752,0.0,0.0,netral,2
976,maribelajarid baik min berarti itu dikirim dua kali bukan karena pengerjaan saya yang pertama bermasalah ya min,0.1714255978831436,0.0,0.0,netral,2
51,maribelajarid min saya masih belum mendapatkan gmail terkait mengikuti on boarding Apakah masih dalam artian ya pengiriman nya,0.1750960819267297,0.0,0.0,netral,2
981,maribelajarid Mohon izin bertanya kak konfirmasi melalui platform itu seperti apa ya kak,0.1787665659703158,0.0,0.0,netral,2
89,maribelajarid Mohon maaf kak izin bertanya bagaimana melihat nama email dan nomor hp dari PIC kampus kita Atau temanteman disini ada tahu caranya Terimakasih,0.18243705001390187,0.0,0.0,netral,2
724,maribelajarid  mau nanya untuk lihat jadwal belajar dan jam nya gimana ya untuk cycle batch 3,0.18610753405748795,0.0,0.0,netral,2
86,maribelajarid mau nanya min untuk pengumuman lolos nya kapan ya Soalnya saya udah lama daftar tapi masih keterangan Masih dalam seleksi,0.18977801810107403,0.0,0.0,netral,2
29,maribelajarid office 2016 gk bisa dong kak,0.1934485021446601,0.0,0.0,netral,2
49,maribelajarid ok kak mohon maaf merepotkan,0.1971189861882462,0.5,0.5,positif,2
259,maribelajarid oohhh gitu yah min,0.2007894702318323,0.0,0.0,netral,2
21,maribelajarid setiap pathwaylearning track yang ada dapat berapa sertifikasi ya min Terimakasih,0.20445995427541838,0.0,0.0,netral,2
77,maribelajarid untuk periode kegiatan kontrak apakah sudah bisa dimasukkan sekarang min  7 Feb  24 Juni,0.20813043831900446,0.0,0.0,netral,2
